Date,Wh
2013-11,1.462742342
2013-12,1.359006756
2014-1,2.242280121
2014-2,1.958846504
2014-3,2.291479552
2014-4,1.816990856
2014-5,1.985171249
2014-6,1.432612583
2014-7,1.821647488
2014-8,1.988705347
2014-9,1.501791985
2014-10,1.290713903
2014-11,1.427706083
2014-12,1.479997274
2015-1,1.61111942
2015-2,2.217011419
2015-3,1.666259764
2015-4,1.630954796
2015-5,1.945503259
2015-6,2.046012843
2015-7,1.786622258
2015-8,1.179168495
2015-9,1.544268185
2015-10,1.847410292
2015-11,1.107902769
2015-12,1.562906566
2016-1,1.583172541
2016-2,2.138350068
2016-3,1.71898035
2016-4,2.049921861
2016-5,1.207738266
2016-6,1.714411409
2016-7,1.627128256
2016-8,1.998311465
2016-9,1.258332291
2016-10,1.331388978
2016-11,1.651415573
2016-12,1.343204488
2017-1,1.541264386
2017-2,1.448710969
2017-3,1.818978491
2017-4,2.435898395
2017-5,1.839612835
2017-6,1.909030406
2017-7,1.404223705
2017-8,1.580964771
2017-9,1.374923993
2017-10,1.499205984
2017-11,1.840850893
2017-12,1.38102872
2018-1,1.41502902
2018-2,2.177662648
2018-3,2.903292092
2018-4,2.339218501
2018-5,2.091991427
2018-6,1.765944537
2018-7,1.146611734
2018-8,1.437753622
2018-9,1.56879859
2018-10,1.530308491
2018-11,1.527879138
2018-12,2.163388755
