Date,Wh
2010-9,1.018720361
2010-10,1.776086246
2010-11,1.040522553
2010-12,0.755287051
2011-1,1.136177555
2011-2,1.148461632
2011-3,1.137414256
2011-4,2.02734835
2011-5,1.827223267
2011-6,1.305900233
2011-7,1.385385191
2011-8,1.613382164
2011-9,1.813847572
2011-10,1.121983749
2011-11,1.285366808
2011-12,1.110845328
2012-1,0.845019566
2012-2,1.38536795
2012-3,1.667698458
2012-4,1.181648388
2012-5,2.031294226
2012-6,1.465877858
2012-7,1.918930686
2012-8,1.054762983
2012-9,1.073095767
2012-10,1.774215689
2012-11,1.14524815
2012-12,1.418135403
2013-1,1.335738257
2013-2,1.382332561
2013-3,1.961711377
2013-4,1.761228008
2013-5,2.118283798
2013-6,1.224902141
2013-7,2.194325137
2013-8,1.09520066
2013-9,0.98249526
2013-10,1.164854838
2013-11,0.918091272
2013-12,1.240451191
2014-1,1.193379749
2014-2,1.350504926
2014-3,2.354236831
2014-4,2.002102211
2014-5,1.645563007
2014-6,1.835622966
2014-7,1.251873076
2014-8,1.530553599
2014-9,1.038140016
2014-10,1.176939238
2014-11,1.018593664
2014-12,0.696680593
2015-1,1.542183766
2015-2,1.440013283
2015-3,1.547556513
2015-4,1.146729882
2015-5,1.411952186
2015-6,2.216522864
2015-7,1.692367098
2015-8,1.103144315
2015-9,0.94947958
2015-10,1.516734418
2015-11,0.867059922
2015-12,1.102541814
2016-1,0.838440691
2016-2,1.173403336
2016-3,1.249590393
2016-4,1.810318987
2016-5,1.607463637
2016-6,1.219572155
2016-7,1.324987166
2016-8,1.348093585
2016-9,0.973039087
2016-10,1.13937009
2016-11,1.165784854
2016-12,0.846919932
2017-1,0.794504015
2017-2,1.346251094
2017-3,0.976623965
2017-4,1.678051907
2017-5,1.64352438
2017-6,1.619100212
2017-7,1.526604313
2017-8,1.072012277
2017-9,1.109136241
2017-10,1.076740764
2017-11,1.305514338
2017-12,0.798848329
2018-1,1.554241827
2018-2,1.721798328
2018-3,1.546868846
2018-4,1.531016096
2018-5,1.832533263
2018-6,1.664182035
2018-7,1.10865255
2018-8,1.104281164
2018-9,1.362124964
2018-10,0.859911538
2018-11,1.14720301
2018-12,1.517231036
